Date,Country,City,co,no2,o3,pm10,pm25,so2,aqi
2019-06-19,US,Providence,3.0,9.3,34.4,16.576044316846968,21.0,1.888311688311688,70.0
2019-06-19,US,Queens,2.2,8.2,28.9,16.576044316846968,14.0,1.2542802878751702,55.0
2019-06-19,US,Raleigh,2.3,4.7,20.0,8.0,25.0,1.5,78.0
2019-06-19,US,Richmond,0.1,1.7,8.2,16.576044316846968,19.0,0.2,66.0
2019-06-19,US,Sacramento,5.7138446682611495,2.8,0.1,15.0,21.0,1.2542802878751702,70.0
2019-06-19,US,Saint Paul,3.0,13.9,18.4,14.0,21.0,1.5,70.0
2019-06-19,US,Salem,5.7138446682611495,8.420395101030527,20.8,16.576044316846968,13.0,1.2542802878751702,53.0
2019-06-19,US,Salt Lake City,0.8,3.8,36.1,16.576044316846968,21.0,1.2542802878751702,70.0
2019-06-19,US,San Antonio,5.7138446682611495,8.420395101030527,15.2,16.576044316846968,46.0,1.2542802878751702,127.0
2019-06-19,US,San Diego,2.5,4.7,28.9,16.576044316846968,31.0,1.5,91.0
2019-06-19,US,San Francisco,2.7,2.8,18.4,15.6,17.0,1.5,61.0
2019-06-19,US,San Jose,3.3,6.5,21.6,13.0,21.0,1.525766871165644,70.0
2019-06-19,US,Seattle,1.8,5.6,18.4,16.576044316846968,19.0,1.5,66.0
2019-06-19,US,Springfield,5.7138446682611495,8.420395101030527,28.1,16.576044316846968,31.0,1.2542802878751702,91.0
2019-06-19,US,Staten Island,3.8,22.3,13.6,16.576044316846968,35.0,1.5555555555555554,99.0
2019-06-19,US,Tallahassee,9.1,8.420395101030527,8.6,16.576044316846968,23.0,0.600000000000001,74.0
2019-06-19,US,The Bronx,2.4,12.0,23.3,16.576044316846968,10.0,1.2542802878751702,42.0
2019-06-19,US,Tucson,1.4,4.3,26.4,20.0,13.0,0.2,53.0
2019-06-19,US,Washington D.C.,0.7,2.5,12.8,16.576044316846968,23.0,0.2,74.0
2019-06-20,US,Albuquerque,0.9,4.7,45.6,29.0,32.0,1.5,93.0
2019-06-20,US,Atlanta,1.9,3.8,29.6,14.0,35.0,2.9,99.0
2019-06-20,US,Austin,5.7138446682611495,8.420395101030527,17.6,16.576044316846968,55.0,1.2542802878751702,149.0
2019-06-20,US,Baltimore,5.7138446682611495,7.5,24.1,12.486646884272997,33.0,1.964285714285715,95.0
2019-06-20,US,Boise,4.5,10.080740740740742,25.1,12.0,21.0,0.4,70.0
2019-06-20,US,Boston,2.2,4.7,16.0,16.576044316846968,13.0,1.5,53.0
2019-06-20,US,Brooklyn,3.3,3.0,500.0,16.576044316846968,34.0,1.2542802878751702,97.0
2019-06-20,US,Charlotte,0.5,8.420395101030527,26.4,16.576044316846968,34.0,47.2,97.0
2019-06-20,US,Chicago,3.4,7.0,20.8,13.0,33.0,1.5,95.0
2019-06-20,US,Columbia,5.7138446682611495,8.420395101030527,19.451515151515142,16.576044316846968,34.65986394557823,1.517283950617284,98.0
2019-06-20,US,Columbus,1.2,4.7,32.0,16.576044316846968,28.0,1.54,84.0
2019-06-20,US,Dallas,5.7138446682611495,8.420395101030527,23.3,16.576044316846968,52.0,1.2542802878751702,142.0
2019-06-20,US,Denver,1.9,4.6,17.1,18.0,17.0,0.6,61.0
2019-06-20,US,Detroit,0.20833333333333334,8.420395101030527,16.8,11.0,45.0,2.1793103448275875,124.0
2019-06-20,US,El Paso,5.7138446682611495,2.8,35.2,27.0,28.0,1.2542802878751702,84.0
2019-06-20,US,Fort Worth,5.7138446682611495,8.420395101030527,20.0,16.576044316846968,58.0,1.2542802878751702,152.0
2019-06-20,US,Fresno,1.8,4.7,32.0,28.0,23.0,1.5,74.0
2019-06-20,US,Hartford,3.5,4.2,10.2,10.0,20.0,1.2542802878751702,68.0
2019-06-20,US,Honolulu,4.5,8.420395101030527,20.8,9.0,13.0,1.5,53.0
2019-06-20,US,Houston,5.7138446682611495,8.420395101030527,10.4,16.576044316846968,54.0,1.2542802878751702,147.0
2019-06-20,US,Indianapolis,3.2,4.7,24.1,9.0,30.0,1.5213197969543144,89.0
2019-06-20,US,Jackson,0.7,1.7,19.2,16.576044316846968,35.0,1.5,99.0
2019-06-20,US,Jacksonville,5.1,2.3,6.5,30.0,56.0,0.6,151.0
2019-06-20,US,Las Vegas,0.1,2.8,26.0,35.0,30.0,0.2,89.0
2019-06-20,US,Little Rock,5.7138446682611495,8.420395101030527,31.2,16.576044316846968,27.0,1.2542802878751702,82.0
2019-06-20,US,Los Angeles,2.4,10.2,22.4,12.0,25.0,1.5,78.0
2019-06-20,US,Madison,5.7138446682611495,8.420395101030527,19.2,19.0,43.0,0.3,119.0
2019-06-20,US,Manhattan,3.4,17.6,500.0,16.576044316846968,47.0,1.2542802878751702,129.0
2019-06-20,US,Memphis,5.7138446682611495,8.420395101030527,35.2,16.576044316846968,23.0,1.2542802878751702,74.0
2019-06-20,US,Miami,1.7,0.6666666666666666,4.5,17.526315789473685,44.0,0.6,122.0
2019-06-20,US,Milwaukee,3.4,8.4,20.2,13.0,34.0,1.5,97.0
2019-06-20,US,Nashville,5.7138446682611495,8.420395101030527,32.0,16.576044316846968,30.0,1.2542802878751702,89.0
2019-06-20,US,Oakland,3.2,3.8,19.2,15.6,34.0,1.5,97.0
2019-06-20,US,Oklahoma City,5.6,13.9,30.4,22.0,35.0,1.5,99.0
2019-06-20,US,Omaha,2.0,8.420395101030527,28.9,12.0,13.0,1.9387500000000006,53.0
2019-06-20,US,Philadelphia,1.2,3.8,24.8,16.576044316846968,24.0,1.5,76.0
2019-06-20,US,Phoenix,2.3,6.0,29.6,17.0,17.0,0.1,61.0
2019-06-20,US,Portland,500.0,6.6,15.2,16.576044316846968,12.0,0.2,50.0
2019-06-20,US,Providence,2.0,7.5,23.3,16.576044316846968,13.0,1.888311688311688,53.0
2019-06-20,US,Queens,2.6,15.2,23.3,16.576044316846968,28.0,1.2542802878751702,84.0
2019-06-20,US,Raleigh,2.5,4.7,25.6,11.0,25.0,1.5,78.0
2019-06-20,US,Richmond,0.1,1.9,12.6,16.576044316846968,25.0,0.2,78.0
2019-06-20,US,Sacramento,5.7138446682611495,2.8,0.1,8.0,25.0,1.2542802878751702,78.0
2019-06-20,US,Saint Paul,2.9,7.5,20.0,12.0,21.0,1.5,70.0
2019-06-20,US,Salem,5.7138446682611495,8.420395101030527,19.2,16.576044316846968,12.0,1.2542802878751702,50.0
2019-06-20,US,Salt Lake City,1.3,5.6,32.8,16.576044316846968,23.0,1.2542802878751702,74.0
2019-06-20,US,San Antonio,5.7138446682611495,8.420395101030527,11.2,16.576044316846968,63.0,1.2542802878751702,155.0
2019-06-20,US,San Diego,1.9,2.8,27.2,16.576044316846968,35.0,1.5,99.0
2019-06-20,US,San Francisco,2.5,2.8,21.6,15.6,38.0,1.5,107.0
2019-06-20,US,San Jose,2.8,4.7,20.8,13.0,17.0,1.525766871165644,61.0
2019-06-20,US,Seattle,1.5,6.5,19.2,16.576044316846968,15.0,1.5,57.0
2019-06-20,US,Springfield,5.7138446682611495,8.420395101030527,36.8,16.576044316846968,20.0,1.2542802878751702,68.0
2019-06-20,US,Staten Island,4.5,22.3,12.1,16.576044316846968,26.0,1.5555555555555554,80.0
2019-06-20,US,Tallahassee,9.1,8.420395101030527,6.5,16.576044316846968,62.0,0.600000000000001,154.0
2019-06-20,US,The Bronx,3.0,18.9,20.8,16.576044316846968,5.0,1.2542802878751702,21.0
2019-06-20,US,Tucson,1.4,3.5,28.9,20.0,13.0,0.3,53.0
2019-06-20,US,Washington D.C.,0.6,2.8,16.7,16.576044316846968,25.0,0.2,78.0
2019-06-21,US,Albuquerque,1.3,3.8,44.8,39.0,26.0,1.5,80.0
2019-06-21,US,Atlanta,2.5,7.5,31.2,15.0,37.0,2.9,105.0
2019-06-21,US,Austin,5.7138446682611495,8.420395101030527,12.8,16.576044316846968,54.0,1.2542802878751702,147.0
2019-06-21,US,Baltimore,5.7138446682611495,2.8,28.1,12.486646884272997,21.0,1.964285714285715,70.0
2019-06-21,US,Boise,2.5,10.080740740740742,20.8,8.0,17.0,0.3,61.0
2019-06-21,US,Boston,1.7,3.8,16.0,16.576044316846968,13.0,1.5075675675675675,53.0
2019-06-21,US,Brooklyn,2.0,2.3,500.0,16.576044316846968,11.0,1.2542802878751702,46.0
2019-06-21,US,Charlotte,0.6,8.420395101030527,29.6,16.576044316846968,25.0,2.0773809523809526,78.0
2019-06-21,US,Chicago,2.6,4.7,21.6,10.0,32.0,1.5,93.0
2019-06-21,US,Columbia,5.7138446682611495,8.420395101030527,19.451515151515142,16.576044316846968,28.0,1.517283950617284,84.0
2019-06-21,US,Columbus,1.2,1.9,26.4,16.576044316846968,21.0,1.54,70.0
2019-06-21,US,Dallas,5.7138446682611495,8.420395101030527,12.8,16.576044316846968,58.0,1.2542802878751702,152.0
2019-06-21,US,Denver,1.9,3.2,15.1,12.0,17.0,0.6,61.0
2019-06-21,US,Detroit,0.20833333333333334,8.420395101030527,9.6,13.0,25.0,2.1793103448275875,78.0
2019-06-21,US,El Paso,5.7138446682611495,1.9,33.6,40.0,30.0,1.2542802878751702,89.0
2019-06-21,US,Fort Worth,5.7138446682611495,8.420395101030527,16.0,16.576044316846968,55.0,1.2542802878751702,149.0
2019-06-21,US,Fresno,1.7,3.8,31.2,31.0,34.0,1.5,97.0
2019-06-21,US,Hartford,1.6,1.4,8.2,11.0,25.0,1.2542802878751702,78.0
2019-06-21,US,Honolulu,5.6,8.420395101030527,12.1,8.0,13.0,1.5,53.0
2019-06-21,US,Houston,5.7138446682611495,8.420395101030527,11.2,16.576044316846968,60.0,1.2542802878751702,153.0
2019-06-21,US,Indianapolis,4.5,5.6,20.8,17.0,36.0,1.5213197969543144,102.0
2019-06-21,US,Jackson,0.7,1.5,15.2,16.576044316846968,60.0,1.5,153.0
2019-06-21,US,Jacksonville,5.3,2.3,7.8,51.0,74.0,0.6,161.0
2019-06-21,US,Las Vegas,0.1,3.2,19.5,40.0,35.0,0.2,99.0
2019-06-21,US,Little Rock,5.7138446682611495,8.420395101030527,12.8,16.576044316846968,51.0,1.2542802878751702,139.0
2019-06-21,US,Los Angeles,2.3,6.5,19.2,7.0,18.0,1.5,63.0
2019-06-21,US,Madison,5.7138446682611495,8.420395101030527,19.4,20.0,43.0,0.2,119.0
2019-06-21,US,Manhattan,2.0,11.2,500.0,16.576044316846968,15.0,1.2542802878751702,57.0
2019-06-21,US,Memphis,5.7138446682611495,8.420395101030527,21.6,16.576044316846968,48.0,1.2542802878751702,132.0
2019-06-21,US,Miami,1.4,0.6666666666666666,6.1,17.526315789473685,55.0,0.6,149.0
2019-06-21,US,Milwaukee,2.6,5.6,20.0,11.0,25.0,1.5,78.0
2019-06-21,US,Nashville,5.7138446682611495,8.420395101030527,28.9,16.576044316846968,40.0,1.2542802878751702,112.0
2019-06-21,US,Oakland,3.4,6.5,18.4,15.6,50.0,1.5,137.0
2019-06-21,US,Oklahoma City,5.6,9.3,24.1,26.0,54.0,1.5,147.0
2019-06-21,US,Omaha,1.7,8.420395101030527,29.6,7.0,9.0,1.5,38.0
2019-06-21,US,Philadelphia,1.2,2.8,24.1,16.576044316846968,30.0,1.5088050314465409,89.0
2019-06-21,US,Phoenix,2.3,5.9,28.9,19.0,18.0,0.1,63.0
2019-06-21,US,Portland,121.26428571428565,7.5,0.1,16.576044316846968,16.0,0.4908309455587402,59.0
2019-06-21,US,Providence,2.3,6.5,19.2,16.576044316846968,21.0,1.888311688311688,70.0
2019-06-21,US,Queens,1.8,11.4,500.0,16.576044316846968,14.0,1.2542802878751702,55.0
2019-06-21,US,Raleigh,1.9,6.5,32.0,8.0,25.0,1.5,78.0
2019-06-21,US,Richmond,0.1,2.1,15.9,16.576044316846968,14.0,0.2,55.0
2019-06-21,US,Sacramento,5.7138446682611495,2.8,0.1,17.90625,21.0,1.2542802878751702,70.0
2019-06-21,US,Saint Paul,2.5,4.7,23.3,14.0,25.0,1.5,78.0
2019-06-21,US,Salem,5.7138446682611495,8.420395101030527,0.1,16.576044316846968,15.0,1.2542802878751702,57.0
2019-06-21,US,Salt Lake City,2.7,2.8,32.0,16.576044316846968,11.0,1.2542802878751702,46.0
2019-06-21,US,San Antonio,5.7138446682611495,8.420395101030527,14.5,16.576044316846968,57.0,1.2542802878751702,152.0
2019-06-21,US,San Diego,1.6,1.9,23.3,16.576044316846968,10.0,1.5,42.0
2019-06-21,US,San Francisco,2.9,4.7,20.0,15.6,46.0,1.5,127.0
2019-06-21,US,San Jose,2.9,5.6,24.1,20.0,34.0,1.525766871165644,97.0
2019-06-21,US,Seattle,1.5,4.7,18.4,16.576044316846968,22.0,1.5,72.0
2019-06-21,US,Springfield,5.7138446682611495,8.420395101030527,25.6,16.576044316846968,20.0,1.2542802878751702,68.0
2019-06-21,US,Staten Island,2.9,8.4,19.2,16.576044316846968,20.0,1.5555555555555554,68.0
2019-06-21,US,Tallahassee,9.1,8.420395101030527,6.5,16.576044316846968,73.0,0.600000000000001,160.0
2019-06-21,US,The Bronx,2.1,7.5,19.2,16.576044316846968,2.0,1.2542802878751702,15.0
2019-06-21,US,Tucson,1.2,2.5,36.1,20.0,17.0,0.2,61.0
2019-06-21,US,Washington D.C.,0.8,1.9,18.7,16.576044316846968,17.0,0.3,61.0
2019-06-22,US,Albuquerque,0.9,3.8,44.8,38.0,43.0,1.5,119.0
2019-06-22,US,Atlanta,2.0,4.7,23.3,20.0,33.0,2.9,95.0
2019-06-22,US,Austin,5.7138446682611495,8.420395101030527,16.0,16.576044316846968,52.0,1.2542802878751702,142.0
2019-06-22,US,Baltimore,5.7138446682611495,2.8,23.3,12.486646884272997,17.0,1.964285714285715,61.0
2019-06-22,US,Boise,1.9,10.080740740740742,18.0,10.0,25.0,0.3,78.0
2019-06-22,US,Boston,1.6,5.6,19.2,16.576044316846968,21.0,1.5075675675675675,70.0
2019-06-22,US,Brooklyn,1.8,3.1,500.0,16.576044316846968,13.0,1.2542802878751702,53.0
2019-06-22,US,Charlotte,1.7,8.420395101030527,24.8,16.576044316846968,27.0,2.0773809523809526,82.0
2019-06-22,US,Chicago,2.3,2.8,26.4,11.0,35.0,1.5,99.0
2019-06-22,US,Columbia,5.7138446682611495,8.420395101030527,19.451515151515142,16.576044316846968,35.0,1.517283950617284,99.0
2019-06-22,US,Columbus,1.2,4.7,28.1,16.576044316846968,25.0,1.54,78.0
2019-06-22,US,Dallas,5.7138446682611495,8.420395101030527,11.2,16.576044316846968,55.0,1.2542802878751702,149.0
2019-06-22,US,Denver,1.9,2.8,17.5,7.0,13.0,0.6703592814371219,53.0
2019-06-22,US,Detroit,0.20833333333333334,8.420395101030527,19.74523160762944,11.0,29.0,2.1793103448275875,87.0
2019-06-22,US,El Paso,5.7138446682611495,1.9,39.2,25.0,22.0,1.2542802878751702,72.0
2019-06-22,US,Fort Worth,5.7138446682611495,8.420395101030527,16.0,16.576044316846968,49.0,1.2542802878751702,134.0
2019-06-22,US,Fresno,2.0,4.7,35.2,28.0,38.0,1.5,107.0
2019-06-22,US,Hartford,1.3,1.9,8.2,10.0,18.0,1.2542802878751702,63.0
2019-06-22,US,Honolulu,5.6,8.420395101030527,12.8,10.0,13.0,1.5,53.0
2019-06-22,US,Houston,5.7138446682611495,8.420395101030527,12.1,16.576044316846968,59.0,1.2542802878751702,153.0
2019-06-22,US,Indianapolis,4.4,5.6,23.3,21.0,36.0,1.5213197969543144,102.0
2019-06-22,US,Jackson,0.6,1.8,15.2,16.576044316846968,63.0,1.5,155.0
2019-06-22,US,Jacksonville,5.3,1.9,7.0,50.0,75.0,0.6,161.0
2019-06-22,US,Las Vegas,0.1,1.9,17.1,12.0,13.0,0.37630769230769207,53.0
2019-06-22,US,Little Rock,5.7138446682611495,8.420395101030527,11.2,16.576044316846968,54.0,1.2542802878751702,147.0
2019-06-22,US,Los Angeles,2.0,7.5,24.8,12.0,32.0,1.5,93.0
2019-06-22,US,Madison,5.7138446682611495,8.420395101030527,33.6,21.0,32.0,0.3,93.0
2019-06-22,US,Manhattan,1.8,8.4,500.0,16.576044316846968,9.0,1.2542802878751702,38.0
2019-06-22,US,Memphis,5.7138446682611495,8.420395101030527,19.2,16.576044316846968,56.0,1.2542802878751702,151.0
2019-06-22,US,Miami,1.5,0.6666666666666666,6.5,17.526315789473685,59.0,0.6,153.0
2019-06-22,US,Milwaukee,2.3,2.8,26.4,11.0,25.0,1.5,78.0
2019-06-22,US,Nashville,5.7138446682611495,8.420395101030527,25.6,16.576044316846968,25.0,1.2542802878751702,78.0
2019-06-22,US,Oakland,3.6,7.5,15.2,15.6,59.0,1.5,153.0
2019-06-22,US,Oklahoma City,6.7,7.5,17.6,23.0,43.0,1.5,119.0
2019-06-22,US,Omaha,1.6,8.420395101030527,26.4,9.0,13.0,1.5,53.0
2019-06-22,US,Philadelphia,2.3,2.8,20.8,16.576044316846968,24.0,1.5088050314465409,76.0
2019-06-22,US,Phoenix,2.3,4.7,31.2,18.0,21.0,0.1,70.0
2019-06-22,US,Portland,121.26428571428565,5.6,0.1,16.576044316846968,13.0,0.4908309455587402,53.0
2019-06-22,US,Providence,5.4,6.5,22.4,16.576044316846968,17.0,1.888311688311688,61.0
2019-06-22,US,Queens,1.6,7.9,20.8,16.576044316846968,14.0,1.2542802878751702,55.0
2019-06-22,US,Raleigh,2.7,4.7,21.6,11.0,38.0,1.5,107.0
2019-06-22,US,Richmond,0.1,2.0,10.2,16.576044316846968,18.0,0.2,63.0
2019-06-22,US,Sacramento,5.7138446682611495,3.8,0.1,17.90625,21.0,1.2542802878751702,70.0
2019-06-22,US,Saint Paul,2.7,4.7,27.2,13.0,25.0,1.5,78.0
2019-06-22,US,Salem,5.7138446682611495,8.420395101030527,0.1,16.576044316846968,15.0,1.2542802878751702,57.0
2019-06-22,US,Salt Lake City,2.4,2.8,30.4,16.576044316846968,13.0,1.2542802878751702,53.0
2019-06-22,US,San Antonio,5.7138446682611495,8.420395101030527,17.6,16.576044316846968,59.0,1.2542802878751702,153.0
2019-06-22,US,San Diego,1.8,1.9,28.1,16.576044316846968,15.0,1.5,57.0
2019-06-22,US,San Francisco,3.1,4.7,17.6,15.6,59.0,1.5,153.0
2019-06-22,US,San Jose,3.4,8.4,20.0,20.0,42.0,1.525766871165644,117.0
2019-06-22,US,Seattle,1.7,5.6,16.8,16.576044316846968,19.0,1.5,66.0
2019-06-22,US,Springfield,5.7138446682611495,8.420395101030527,20.0,16.576044316846968,18.0,1.2542802878751702,63.0
2019-06-22,US,Staten Island,2.3,3.8,19.2,16.576044316846968,20.0,1.5555555555555554,68.0
2019-06-22,US,Tallahassee,9.1,8.420395101030527,6.1,16.576044316846968,65.0,0.600000000000001,156.0
2019-06-22,US,The Bronx,1.7,5.5,20.8,16.576044316846968,5.0,1.2542802878751702,21.0
2019-06-22,US,Tucson,1.3,1.5,32.8,18.0,13.0,0.2,53.0
2019-06-22,US,Washington D.C.,1.0,2.2,17.6,16.576044316846968,17.0,0.3,61.0
2019-06-23,US,Albuquerque,0.6,2.8,42.4,12.0,14.0,1.5,55.0
2019-06-23,US,Atlanta,2.2,3.8,13.6,24.0,38.0,2.9,107.0
2019-06-23,US,Austin,5.7138446682611495,8.420395101030527,12.8,16.576044316846968,38.0,1.2542802878751702,107.0
2019-06-23,US,Baltimore,5.7138446682611495,2.8,26.4,12.486646884272997,23.0,1.964285714285715,74.0
2019-06-23,US,Boise,4.5,10.080740740740742,27.2,9.0,17.0,0.4,61.0
2019-06-23,US,Boston,1.5,3.8,23.3,16.576044316846968,25.0,1.5075675675675675,78.0
2019-06-23,US,Brooklyn,1.9,2.6,500.0,16.576044316846968,13.0,1.2542802878751702,53.0
2019-06-23,US,Charlotte,5.8,8.420395101030527,22.4,16.576044316846968,42.0,2.0773809523809526,117.0
2019-06-23,US,Chicago,2.2,2.8,28.1,11.0,34.0,1.5,97.0
2019-06-23,US,Columbia,5.7138446682611495,8.420395101030527,19.451515151515142,16.576044316846968,24.0,1.517283950617284,76.0
2019-06-23,US,Columbus,1.2,6.5,36.1,16.576044316846968,27.0,1.5,82.0
2019-06-23,US,Dallas,5.7138446682611495,8.420395101030527,12.8,16.576044316846968,52.0,1.2542802878751702,142.0
2019-06-23,US,Denver,1.9,3.7,14.7,7.0,13.0,0.6703592814371219,53.0
2019-06-23,US,Detroit,0.20833333333333334,8.420395101030527,19.74523160762944,11.0,28.0,2.1793103448275875,84.0
2019-06-23,US,El Paso,5.7138446682611495,2.8,37.6,20.0,21.0,1.2542802878751702,70.0
2019-06-23,US,Fort Worth,5.7138446682611495,8.420395101030527,14.5,16.576044316846968,44.0,1.2542802878751702,122.0
2019-06-23,US,Fresno,2.2,4.7,39.2,24.0,32.0,2.9,93.0
2019-06-23,US,Hartford,1.8,2.3,10.6,11.0,28.0,1.2542802878751702,84.0
2019-06-23,US,Honolulu,4.5,8.420395101030527,10.4,10.0,21.0,1.5,70.0
2019-06-23,US,Houston,5.7138446682611495,8.420395101030527,12.8,16.576044316846968,54.0,1.2542802878751702,147.0
2019-06-23,US,Indianapolis,2.5,4.7,24.8,12.0,31.0,1.5213197969543144,91.0
2019-06-23,US,Jackson,0.5,1.3,16.0,16.576044316846968,62.0,1.5,154.0
2019-06-23,US,Jacksonville,4.6,2.8,10.6,19.0,43.0,0.6,119.0
2019-06-23,US,Las Vegas,0.1,4.0,16.3,11.0,12.0,0.2,50.0
2019-06-23,US,Little Rock,5.7138446682611495,8.420395101030527,12.1,16.576044316846968,52.0,1.2542802878751702,142.0
2019-06-23,US,Los Angeles,2.1,5.6,25.6,20.0,42.0,1.5,117.0
2019-06-23,US,Madison,5.7138446682611495,8.420395101030527,28.1,19.0,39.0,0.3,110.0
2019-06-23,US,Manhattan,1.9,5.6,500.0,16.576044316846968,13.0,1.2542802878751702,53.0
2019-06-23,US,Memphis,5.7138446682611495,8.420395101030527,19.2,16.576044316846968,51.0,1.2542802878751702,139.0
2019-06-23,US,Miami,1.7,0.6666666666666666,9.4,17.526315789473685,62.0,0.6,154.0
2019-06-23,US,Milwaukee,2.2,3.7,28.9,12.0,31.0,0.9,91.0
2019-06-23,US,Nashville,5.7138446682611495,8.420395101030527,17.6,16.576044316846968,53.0,1.2542802878751702,144.0
2019-06-23,US,Oakland,4.0,5.6,16.0,15.6,55.0,1.5,149.0
2019-06-23,US,Oklahoma City,5.6,8.4,15.2,13.0,25.0,1.5,78.0
2019-06-23,US,Omaha,1.5,8.420395101030527,32.8,6.0,9.0,1.9387500000000006,38.0
2019-06-23,US,Philadelphia,1.2,2.8,27.2,16.576044316846968,20.0,1.5,68.0
2019-06-23,US,Phoenix,2.3,2.8,30.4,17.0,19.0,0.6,66.0
2019-06-23,US,Portland,121.26428571428565,5.6,0.1,16.576044316846968,13.0,0.4908309455587402,53.0
2019-06-23,US,Providence,4.9,6.5,26.4,16.576044316846968,17.0,1.888311688311688,61.0
2019-06-23,US,Queens,1.7,6.3,500.0,16.576044316846968,16.0,1.2542802878751702,59.0
2019-06-23,US,Raleigh,2.2,2.8,23.3,13.0,42.0,1.5,117.0
2019-06-23,US,Richmond,0.1,2.3,14.3,16.576044316846968,24.0,0.2,76.0
2019-06-23,US,Sacramento,5.7138446682611495,3.8,0.1,17.90625,30.0,1.2542802878751702,89.0
2019-06-23,US,Saint Paul,2.9,5.6,20.0,17.0,38.0,1.5,107.0
2019-06-23,US,Salem,5.7138446682611495,8.420395101030527,0.1,16.576044316846968,10.0,1.2542802878751702,42.0
2019-06-23,US,Salt Lake City,1.7,2.8,28.9,16.576044316846968,12.0,1.2542802878751702,50.0
2019-06-23,US,San Antonio,5.7138446682611495,8.420395101030527,13.6,16.576044316846968,51.0,1.2542802878751702,139.0
2019-06-23,US,San Diego,2.0,1.0,32.8,16.576044316846968,35.0,1.5,99.0
2019-06-23,US,San Francisco,2.9,3.8,18.4,15.6,55.0,1.5,149.0
2019-06-23,US,San Jose,3.3,7.5,20.8,20.0,38.0,1.5,107.0
2019-06-23,US,Seattle,1.7,3.8,17.6,16.576044316846968,19.0,1.5,66.0
2019-06-23,US,Springfield,5.7138446682611495,8.420395101030527,25.43370786516858,16.576044316846968,13.0,1.2542802878751702,53.0
2019-06-23,US,Staten Island,2.3,2.8,25.6,16.576044316846968,17.0,1.5555555555555554,61.0
2019-06-23,US,Tallahassee,9.1,8.420395101030527,6.1,16.576044316846968,63.0,0.600000000000001,155.0
2019-06-23,US,The Bronx,1.6,4.6,27.2,16.576044316846968,6.0,1.2542802878751702,25.0
2019-06-23,US,Tucson,1.5,2.8,34.4,18.0,13.0,0.2,53.0
2019-06-23,US,Washington D.C.,1.3,3.0,16.7,16.576044316846968,23.0,0.3,74.0
2019-06-24,US,Albuquerque,1.0,4.7,40.0,17.0,20.0,1.5,68.0
2019-06-24,US,Atlanta,1.8,2.8,15.2,30.0,54.0,2.9,147.0
2019-06-24,US,Austin,5.7138446682611495,8.420395101030527,22.4,16.576044316846968,23.0,1.2542802878751702,74.0
2019-06-24,US,Baltimore,5.7138446682611495,10.2,28.1,12.486646884272997,51.0,1.964285714285715,139.0
2019-06-24,US,Boise,1.9,10.080740740740742,24.8,10.0,21.0,0.4,70.0
2019-06-24,US,Boston,2.2,3.8,28.1,16.576044316846968,34.0,1.5,97.0
2019-06-24,US,Brooklyn,2.5,4.6,500.0,16.576044316846968,34.0,1.2542802878751702,97.0
2019-06-24,US,Charlotte,0.6,8.420395101030527,21.6,16.576044316846968,53.0,2.0773809523809526,144.0
2019-06-24,US,Chicago,2.9,11.2,24.8,12.0,28.0,1.5,84.0
2019-06-24,US,Columbia,5.7138446682611495,8.420395101030527,19.451515151515142,16.576044316846968,48.0,1.5,132.0
2019-06-24,US,Columbus,1.2,3.8,27.2,16.576044316846968,22.0,1.54,72.0
2019-06-24,US,Dallas,5.7138446682611495,8.420395101030527,28.1,16.576044316846968,31.0,1.2542802878751702,91.0
2019-06-24,US,Denver,1.9,5.1,15.9,14.0,17.0,0.6,61.0
2019-06-24,US,Detroit,0.20833333333333334,8.420395101030527,24.8,26.0,38.0,2.1793103448275875,107.0
2019-06-24,US,El Paso,5.7138446682611495,5.6,35.2,23.0,25.0,1.2542802878751702,78.0
2019-06-24,US,Fort Worth,5.7138446682611495,8.420395101030527,33.6,16.576044316846968,34.0,1.2542802878751702,97.0
2019-06-24,US,Fresno,2.2,3.8,45.6,23.0,30.0,1.5,89.0
2019-06-24,US,Hartford,2.9,3.7,15.1,15.0,32.0,1.2542802878751702,93.0
2019-06-24,US,Honolulu,5.6,8.420395101030527,8.0,9.0,21.0,1.5,70.0
2019-06-24,US,Houston,5.7138446682611495,8.420395101030527,27.2,16.576044316846968,32.0,1.2542802878751702,93.0
2019-06-24,US,Indianapolis,2.9,4.7,24.1,8.0,19.0,1.5213197969543144,66.0
2019-06-24,US,Jackson,0.6,1.9,26.4,16.576044316846968,25.0,1.5,78.0
2019-06-24,US,Jacksonville,5.3,4.2,7.0,47.0,69.0,0.6,158.0
2019-06-24,US,Las Vegas,0.1,7.8,21.6,19.0,19.0,0.3,66.0
2019-06-24,US,Little Rock,5.7138446682611495,8.420395101030527,13.6,16.576044316846968,27.0,1.2542802878751702,82.0
2019-06-24,US,Los Angeles,2.4,9.3,22.4,20.0,47.0,1.5,129.0
2019-06-24,US,Madison,5.7138446682611495,8.420395101030527,24.1,13.0,22.0,0.2,72.0
2019-06-24,US,Manhattan,2.4,12.1,500.0,16.576044316846968,30.0,1.2542802878751702,89.0
2019-06-24,US,Memphis,5.7138446682611495,8.420395101030527,29.6,16.576044316846968,19.0,1.2542802878751702,66.0
2019-06-24,US,Miami,1.8,0.6666666666666666,9.8,17.526315789473685,60.0,0.6,153.0
2019-06-24,US,Milwaukee,2.9,12.1,25.9,12.0,25.0,1.2,78.0
