co,no2,o3,pm10,pm25,predicted aqi,City,Date
1.4,4.5,9.6,18.47656723982837,9.0,44.14660532484072,Queens,2021-07-03
2.0,2.8,22.4,10.0,26.0,81.83502411791665,Raleigh,2021-07-03
0.1,1.0,11.4,18.47656723982837,24.0,76.78377496833286,Richmond,2021-07-03
2.8652169542887327,1.9,0.1,13.0,17.0,62.10754260269755,Sacramento,2021-07-03
2.7,4.7,32.0,20.0,25.0,78.58892133985239,Saint Paul,2021-07-03
2.8652169542887327,7.6465755863285905,18.4,18.47656723982837,40.0,111.05462905354727,Salem,2021-07-03
1.3,3.8,40.0,20.96808510638298,42.0,115.32651818536954,Salt Lake City,2021-07-03
2.8652169542887327,2.6,17.6,18.47656723982837,23.0,74.50039401172558,San Antonio,2021-07-03
2.9,8.905681818181817,23.3,18.47656723982837,42.0,115.29776385867979,San Diego,2021-07-03
2.6,1.9,17.6,18.47656723982837,9.0,44.21721973637193,San Francisco,2021-07-03
4.3,2.8,17.6,18.47656723982837,17.0,61.481614486317426,San Jose,2021-07-03
1.5,11.2,10.4,18.47656723982837,38.0,106.50827849955704,Seattle,2021-07-03
2.8652169542887327,7.6465755863285905,28.9,18.47656723982837,33.0,95.85122759412752,Springfield,2021-07-03
3.4,8.4,8.0,18.47656723982837,11.0,48.191422443661054,Staten Island,2021-07-03
1.4740740740740745,7.6465755863285905,8.2,15.283582089552239,30.0,89.66062886952227,Tallahassee,2021-07-03
1.3,6.1,8.8,18.47656723982837,4.0,33.143867324080475,The Bronx,2021-07-03
1.5,1.9,14.7,18.47656723982837,16.0,59.32017278173964,Washington D.C.,2021-07-03
0.9,2.8,40.8,12.0,23.0,75.4045774880044,Albuquerque,2021-07-04
3.2,3.8,32.0,20.0,46.0,124.37074912707715,Atlanta,2021-07-04
2.8652169542887327,1.2,13.6,18.47656723982837,34.0,98.67564039594356,Austin,2021-07-04
2.8652169542887327,3.8,25.6,11.0,35.0,101.41258861001666,Baltimore,2021-07-04
2.3,3.8,32.0,25.0,38.0,106.55398204465314,Boise,2021-07-04
1.5,1.9,9.6,18.47656723982837,17.0,61.82233916193968,Boston,2021-07-04
1.8,6.8,14.5,18.47656723982837,18.0,63.72692539055299,Brooklyn,2021-07-04
1.8,3.8,20.0,14.0,42.0,116.25483835174043,Charlotte,2021-07-04
1.6,5.6,32.2,21.0,50.0,132.79655205459642,Chicago,2021-07-04
4.5,4.7,28.9,18.47656723982837,40.0,111.43127948547658,Columbus,2021-07-04
2.3,1.8,28.1,24.0,32.0,93.72694240032854,Dallas,2021-07-04
2.2,3.7,19.9,18.0,30.0,89.87320748494994,Denver,2021-07-04
4.5,8.4,29.6,22.0,66.0,167.16652031000865,Detroit,2021-07-04
1.2,2.8,37.6,27.0,21.0,69.55239087485427,El Paso,2021-07-04
2.8652169542887327,2.9,32.0,18.47656723982837,50.0,133.13770163719357,Fort Worth,2021-07-04
1.7,3.8,34.4,25.0,33.0,95.65804012557555,Fresno,2021-07-04
1.4,1.0,4.5,5.0,10.0,47.9396831438886,Hartford,2021-07-04
5.0,7.6465755863285905,16.8,7.0,13.0,53.887303605208785,Honolulu,2021-07-04
2.3,5.1,16.8,18.47656723982837,33.0,96.20575904123837,Houston,2021-07-04
3.7,4.7,29.6,20.0,39.0,109.05541285233403,Indianapolis,2021-07-04
1.0,2.5,24.1,16.0,48.0,129.03193765213223,Jackson,2021-07-04
3.7,2.3,6.5,14.0,30.0,90.26936619718026,Jacksonville,2021-07-04
2.8652169542887327,7.6465755863285905,32.8,18.47656723982837,45.0,122.01182342898642,Little Rock,2021-07-04
2.7,6.5,16.8,25.0,48.0,127.93965218212418,Los Angeles,2021-07-04
2.8652169542887327,7.6465755863285905,34.4,21.0,50.0,132.57955398834065,Madison,2021-07-04
2.0,6.4,19.2,18.47656723982837,15.0,57.121045743991886,Manhattan,2021-07-04
2.8652169542887327,7.6465755863285905,28.1,18.47656723982837,37.0,104.67016382138092,Memphis,2021-07-04
1.2,7.6465755863285905,8.2,14.0,30.0,89.95009801682431,Miami,2021-07-04
3.3,5.6,35.1,21.0,52.0,136.98743940475345,Milwaukee,2021-07-04
2.8652169542887327,7.6465755863285905,24.8,18.47656723982837,50.0,132.793651570875,Nashville,2021-07-04
3.1,2.8,18.4,18.47656723982837,13.0,52.94355712043625,Oakland,2021-07-04
6.7,7.5,28.9,20.0,50.0,132.63831418202278,Oklahoma City,2021-07-04
1.9,7.6465755863285905,32.8,25.0,55.0,142.96850141148195,Omaha,2021-07-04
3.4,2.8,21.6,18.47656723982837,31.0,91.88756412315774,Philadelphia,2021-07-04
1.8,3.8,31.2,11.0,25.0,79.55529725520194,Phoenix,2021-07-04
0.1,2.8,14.5,18.47656723982837,30.0,89.71462057303802,Portland,2021-07-04
3.9,4.7,8.8,18.47656723982837,17.0,61.47009431322215,Providence,2021-07-04
2.0,5.8,20.8,18.47656723982837,19.0,65.7320164669294,Queens,2021-07-04
2.7,2.8,21.6,12.0,39.0,109.7947963437299,Raleigh,2021-07-04
0.1,1.4,7.4,18.47656723982837,40.0,111.41095772063784,Richmond,2021-07-04
2.8652169542887327,1.9,0.1,8.0,17.0,62.597612036792384,Sacramento,2021-07-04
3.6,2.8,38.4,37.0,46.0,122.52095930843666,Saint Paul,2021-07-04
2.8652169542887327,7.6465755863285905,19.2,18.47656723982837,28.0,85.0877299379523,Salem,2021-07-04
1.4,2.8,40.0,20.96808510638298,47.0,126.21159638606173,Salt Lake City,2021-07-04
2.8652169542887327,2.8,13.6,18.47656723982837,25.0,78.83163739730253,San Antonio,2021-07-04
2.4,8.905681818181817,23.3,18.47656723982837,36.0,102.31983163642803,San Diego,2021-07-04
2.5,1.9,20.0,18.47656723982837,13.0,52.885283486717526,San Francisco,2021-07-04
3.8,1.9,20.0,18.47656723982837,21.0,70.19601186657485,San Jose,2021-07-04
1.4,2.8,13.6,18.47656723982837,34.0,98.28887543364874,Seattle,2021-07-04
2.8652169542887327,7.6465755863285905,15.2,18.47656723982837,39.0,108.85609131145839,Springfield,2021-07-04
3.4,6.5,19.2,18.47656723982837,21.0,69.94119629168313,Staten Island,2021-07-04
1.4740740740740745,7.6465755863285905,7.4,15.283582089552239,32.0,94.00065887837809,Tallahassee,2021-07-04
1.8,6.8,16.0,18.47656723982837,17.0,61.256111244212775,The Bronx,2021-07-04
1.8,2.8,15.1,18.47656723982837,27.0,83.09591824800964,Washington D.C.,2021-07-04
0.5,1.9,37.6,10.0,20.0,69.33578230177727,Albuquerque,2021-06-28
2.2,3.8,19.2,15.0,27.0,83.91275429974326,Atlanta,2021-06-28
2.8652169542887327,2.7,13.6,18.47656723982837,21.0,70.64290031239739,Austin,2021-06-28
2.8652169542887327,4.7,17.6,18.0,35.0,100.88394489677319,Baltimore,2021-06-28
2.3,4.7,27.2,20.0,25.0,79.03407424091642,Boise,2021-06-28
1.9,2.8,31.2,18.47656723982837,50.0,133.3877637138619,Boston,2021-06-28
2.0,9.4,19.2,18.47656723982837,43.0,117.89520272687423,Brooklyn,2021-06-28
1.4,2.8,15.2,11.0,25.0,79.98168308847414,Charlotte,2021-06-28
1.1,4.7,24.1,10.0,20.0,69.14614412241792,Chicago,2021-06-28
5.6,13.0,25.6,18.47656723982837,27.0,83.0508639913005,Columbus,2021-06-28
1.2,2.6,14.5,14.0,13.0,53.70820235586825,Dallas,2021-06-28
1.8,3.7,17.9,13.0,21.0,71.05726093402438,Denver,2021-06-28
5.6,9.3,25.6,16.545454545454547,34.0,98.5595263397463,Detroit,2021-06-28
2.3,3.7,32.0,7.0,17.0,62.954485885577014,El Paso,2021-06-28
2.8652169542887327,5.0,16.0,18.47656723982837,21.0,70.44588805777016,Fort Worth,2021-06-28
1.6,3.8,30.4,38.0,31.0,90.2684637802056,Fresno,2021-06-28
3.1,3.2,11.0,20.0,44.0,120.16991822765044,Hartford,2021-06-28
5.0,7.6465755863285905,15.2,9.0,13.0,53.881734594102,Honolulu,2021-06-28
1.2,8.4,14.5,18.47656723982837,18.0,63.7528269777996,Houston,2021-06-28
4.0,8.4,20.0,20.0,37.0,104.72614170379359,Indianapolis,2021-06-28
0.5,4.4,16.0,13.0,28.0,86.1174555569263,Jackson,2021-06-28
3.7,2.0,6.1,19.0,33.0,96.48489625633283,Jacksonville,2021-06-28
2.8652169542887327,7.6465755863285905,19.2,18.47656723982837,31.0,91.89751271034243,Little Rock,2021-06-28
3.0,9.3,20.0,34.0,55.0,142.2694555700117,Los Angeles,2021-06-28
2.8652169542887327,7.6465755863285905,28.1,10.0,24.0,77.54085293003561,Madison,2021-06-28
1.8,8.7,20.0,18.47656723982837,43.0,117.80086520673012,Manhattan,2021-06-28
2.8652169542887327,7.6465755863285905,16.8,18.47656723982837,27.0,83.21371021880736,Memphis,2021-06-28
1.0,7.6465755863285905,7.8,10.0,17.0,62.37843949085152,Miami,2021-06-28
1.9,4.3,21.7,10.0,23.0,75.52511800461161,Milwaukee,2021-06-28
2.8652169542887327,7.6465755863285905,16.0,18.47656723982837,31.0,91.8534967369651,Nashville,2021-06-28
3.0,3.8,12.8,18.47656723982837,13.0,53.08053846493908,Oakland,2021-06-28
5.6,4.7,18.4,11.0,24.0,77.55367813776525,Oklahoma City,2021-06-28
1.7,7.6465755863285905,24.8,16.0,34.0,98.56236861903744,Omaha,2021-06-28
1.2,2.8,16.0,18.47656723982837,35.0,100.73570336477735,Philadelphia,2021-06-28
1.7,2.8,44.0,22.0,21.0,70.07177564748065,Phoenix,2021-06-28
1.1,4.0,17.6,18.47656723982837,36.0,102.82521537375294,Portland,2021-06-28
2.8,5.6,19.2,18.47656723982837,46.0,124.38243830936835,Providence,2021-06-28
2.1,8.2,13.6,18.47656723982837,38.0,106.92768804876971,Queens,2021-06-28
1.9,2.8,14.5,13.0,26.0,81.74662665234803,Raleigh,2021-06-28
0.1,1.2,6.1,18.47656723982837,35.0,100.78381061503728,Richmond,2021-06-28
2.8652169542887327,1.9,0.1,12.0,17.0,62.39936344488092,Sacramento,2021-06-28
3.0,7.5,22.4,13.0,21.0,70.65835764382075,Saint Paul,2021-06-28
2.8652169542887327,7.6465755863285905,23.3,18.47656723982837,36.0,102.58931547666646,Salem,2021-06-28
1.6,1.9,34.4,20.96808510638298,23.0,74.49238881220663,Salt Lake City,2021-06-28
2.8652169542887327,3.3,15.2,18.47656723982837,20.0,68.16726540279763,San Antonio,2021-06-28
2.3,8.905681818181817,21.6,18.47656723982837,31.0,91.68265885124617,San Diego,2021-06-28
2.3,1.9,13.6,18.47656723982837,13.0,53.07395502362408,San Francisco,2021-06-28
3.9,2.8,12.8,18.47656723982837,17.0,61.67985028344185,San Jose,2021-06-28
2.6,21.3,39.2,18.47656723982837,74.0,184.10271916713032,Seattle,2021-06-28
2.8652169542887327,7.6465755863285905,18.4,18.47656723982837,20.0,67.91042864143935,Springfield,2021-06-28
4.5,7.5,22.4,18.47656723982837,40.0,111.20342101802044,Staten Island,2021-06-28
1.4740740740740745,7.6465755863285905,6.1,15.283582089552239,34.0,98.5163537663542,Tallahassee,2021-06-28
2.0,9.4,17.6,18.47656723982837,43.0,117.59053963435997,The Bronx,2021-06-28
1.2,1.3,47.2,26.0,25.0,78.29901659265181,Tucson,2021-06-28
1.0,1.5,10.2,18.47656723982837,34.0,98.50393527852782,Washington D.C.,2021-06-28
0.6,2.8,32.8,10.0,23.0,75.79618113862477,Albuquerque,2021-06-29
1.5,1.9,16.8,10.0,21.0,71.51330496822766,Atlanta,2021-06-29
2.8652169542887327,1.7,12.1,18.47656723982837,13.0,53.387246547921336,Austin,2021-06-29
2.8652169542887327,5.6,25.6,17.0,30.0,90.11666184590695,Baltimore,2021-06-29
2.5,5.6,25.6,23.0,25.0,78.71085582353317,Boise,2021-06-29
2.0,3.8,31.2,18.47656723982837,38.0,107.36990878401127,Boston,2021-06-29
1.8,10.3,33.6,18.47656723982837,42.0,115.6880145576589,Brooklyn,2021-06-29
1.2,4.7,13.6,11.0,17.0,62.57746442971256,Charlotte,2021-06-29
1.3,12.1,17.6,11.0,23.0,75.17800469308611,Chicago,2021-06-29
4.5,15.8,23.3,18.47656723982837,27.0,82.91905793331671,Columbus,2021-06-29
1.2,1.7,16.0,16.0,12.0,51.40719611307236,Dallas,2021-06-29
2.2,6.0,15.1,16.0,30.0,90.14526719779667,Denver,2021-06-29
6.7,13.0,22.4,15.0,32.0,94.1998347419759,Detroit,2021-06-29
1.2,3.8,26.4,6.0,13.0,54.39970192345152,El Paso,2021-06-29
2.8652169542887327,3.5,22.4,18.47656723982837,17.0,61.8711595347836,Fort Worth,2021-06-29
1.6,3.8,36.1,32.0,30.0,88.68716139731282,Fresno,2021-06-29
3.2,4.2,16.3,18.0,42.0,115.98885783448657,Hartford,2021-06-29
5.0,7.6465755863285905,12.8,8.0,13.0,53.98901519010519,Honolulu,2021-06-29
1.2,7.2,12.8,18.47656723982837,24.0,76.81371513646968,Houston,2021-06-29
4.2,6.5,18.4,18.0,34.0,98.5321770186041,Indianapolis,2021-06-29
0.6,3.4,16.0,13.0,25.0,79.6847081883027,Jackson,2021-06-29
3.7,2.8,6.5,17.0,26.0,81.49274540045542,Jacksonville,2021-06-29
2.8652169542887327,7.6465755863285905,21.6,18.47656723982837,47.0,126.54226870920547,Little Rock,2021-06-29
2.5,8.4,18.4,23.0,34.0,97.923182606139,Los Angeles,2021-06-29
2.8652169542887327,7.6465755863285905,24.4,9.0,20.0,68.98981742362594,Madison,2021-06-29
2.0,9.3,33.6,18.47656723982837,42.0,115.60924287412479,Manhattan,2021-06-29
2.8652169542887327,7.6465755863285905,21.6,18.47656723982837,28.0,85.38644170798125,Memphis,2021-06-29
1.2,7.6465755863285905,6.5,10.0,17.0,62.3891503896366,Miami,2021-06-29
3.1,12.1,18.4,11.0,22.0,72.87562522061216,Milwaukee,2021-06-29
2.8652169542887327,7.6465755863285905,18.4,18.47656723982837,33.0,96.19205798952521,Nashville,2021-06-29
3.0,3.8,10.4,18.47656723982837,21.0,70.40967202892978,Oakland,2021-06-29
5.6,2.8,19.2,10.0,23.0,75.59218788726753,Oklahoma City,2021-06-29
2.0,7.6465755863285905,24.1,21.0,30.0,89.433982229261,Omaha,2021-06-29
1.2,3.8,22.4,18.47656723982837,31.0,92.03278259710748,Philadelphia,2021-06-29
2.3,3.8,40.1,25.0,50.0,132.52141847584187,Phoenix,2021-06-29
1.5,3.8,12.1,18.47656723982837,33.0,96.35383259534467,Portland,2021-06-29
2.6,7.5,32.0,18.47656723982837,46.0,124.289435816592,Providence,2021-06-29
2.3,10.3,24.8,18.47656723982837,35.0,100.33079554424728,Queens,2021-06-29
2.0,2.8,16.8,11.0,22.0,73.28876372375578,Raleigh,2021-06-29
0.1,1.5,7.4,18.47656723982837,28.0,85.6249399177317,Richmond,2021-06-29
2.8652169542887327,2.8,0.1,17.0,21.0,70.54247044226383,Sacramento,2021-06-29
2.5,6.5,26.4,15.0,17.0,61.86737756374487,Saint Paul,2021-06-29
2.8652169542887327,7.6465755863285905,13.6,18.47656723982837,26.0,80.95669210999597,Salem,2021-06-29
0.8,2.8,36.1,20.96808510638298,20.0,67.96185000994979,Salt Lake City,2021-06-29
2.8652169542887327,2.7,12.8,18.47656723982837,18.0,63.87988314386757,San Antonio,2021-06-29
2.0,8.905681818181817,23.3,18.47656723982837,26.0,80.86858233746398,San Diego,2021-06-29
2.4,1.9,12.8,18.47656723982837,21.0,70.40230810401044,San Francisco,2021-06-29
3.7,3.8,12.1,18.47656723982837,25.0,78.9570188836899,San Jose,2021-06-29
1.3,4.7,15.2,18.47656723982837,30.0,89.72769651119518,Seattle,2021-06-29
2.8652169542887327,7.6465755863285905,16.8,18.47656723982837,25.0,78.74501042786267,Springfield,2021-06-29
4.5,9.3,31.2,18.47656723982837,36.0,102.45837716483015,Staten Island,2021-06-29
1.4740740740740745,7.6465755863285905,5.7,15.283582089552239,28.0,85.5383746113572,Tallahassee,2021-06-29
1.8,10.3,32.0,18.47656723982837,38.0,106.72443868048674,The Bronx,2021-06-29
1.3,1.3,38.4,11.0,13.0,53.77606666041379,Tucson,2021-06-29
0.9,2.8,11.8,18.47656723982837,25.0,78.96423970057367,Washington D.C.,2021-06-29
1.0,4.7,27.2,9.0,15.0,58.4894943938225,Albuquerque,2021-06-30
1.4,1.9,16.0,9.0,16.0,60.79625631071701,Atlanta,2021-06-30
2.8652169542887327,2.0,13.6,18.47656723982837,30.0,90.18176076129498,Austin,2021-06-30
2.8652169542887327,4.7,28.1,15.0,25.0,79.54017423742414,Baltimore,2021-06-30
2.3,3.8,33.6,16.0,13.0,53.50485084265665,Boise,2021-06-30
1.9,3.8,28.9,18.47656723982837,30.0,90.0633914161923,Boston,2021-06-30
1.6,7.0,36.1,18.47656723982837,38.0,107.2074667084928,Brooklyn,2021-06-30
1.7,4.7,16.0,13.0,25.0,79.7122191293206,Charlotte,2021-06-30
0.7,5.6,24.1,12.0,22.0,73.25810338073597,Chicago,2021-06-30
4.5,10.2,20.0,18.47656723982837,20.0,68.06483227063882,Columbus,2021-06-30
1.2,2.3,15.2,11.0,24.0,77.84360495149099,Dallas,2021-06-30
1.9,5.1,16.7,19.0,25.0,79.08946798674947,Denver,2021-06-30
5.6,8.4,20.0,5.0,28.0,86.74833685551494,Detroit,2021-06-30
2.3,4.0,24.1,9.0,22.0,73.59483744139152,El Paso,2021-06-30
2.8652169542887327,3.8,20.0,18.47656723982837,25.0,79.18491002941221,Fort Worth,2021-06-30
1.8,4.7,34.4,39.0,42.0,113.95683682722392,Fresno,2021-06-30
3.0,5.1,14.7,15.0,36.0,103.25329026991255,Hartford,2021-06-30
5.6,7.6465755863285905,12.8,9.0,13.0,53.90297238349092,Honolulu,2021-06-30
2.3,6.7,14.5,18.47656723982837,23.0,74.6835443798916,Houston,2021-06-30
4.0,7.5,16.8,15.0,28.0,85.7914817642428,Indianapolis,2021-06-30
0.7,2.8,16.0,13.0,27.0,84.05509104135206,Jackson,2021-06-30
3.7,2.5,5.7,15.0,21.0,70.8870063081788,Jacksonville,2021-06-30
2.8652169542887327,7.6465755863285905,14.5,18.47656723982837,39.0,109.23790837037359,Little Rock,2021-06-30
2.7,11.2,20.0,22.0,33.0,95.72023153564965,Los Angeles,2021-06-30
2.8652169542887327,7.6465755863285905,32.0,12.0,24.0,77.36753053554935,Madison,2021-06-30
1.9,7.0,31.2,18.47656723982837,38.0,107.07962105470676,Manhattan,2021-06-30
2.8652169542887327,7.6465755863285905,15.2,18.47656723982837,25.0,78.90540105953221,Memphis,2021-06-30
1.3,7.6465755863285905,5.3,9.0,16.0,60.33110590040803,Miami,2021-06-30
1.8,5.2,31.2,12.0,25.0,79.63257857630731,Milwaukee,2021-06-30
2.8652169542887327,7.6465755863285905,20.0,18.47656723982837,33.0,96.20153003883024,Nashville,2021-06-30
2.9,2.8,12.1,18.47656723982837,21.0,70.4704211829303,Oakland,2021-06-30
5.6,4.7,19.2,11.0,23.0,75.40899560743264,Oklahoma City,2021-06-30
1.7,7.6465755863285905,28.9,18.0,30.0,89.73004164262477,Omaha,2021-06-30
2.3,5.6,32.0,18.47656723982837,35.0,100.6046899641384,Philadelphia,2021-06-30
1.6,3.8,36.1,23.0,33.0,95.92534945472016,Phoenix,2021-06-30
1.4,3.2,8.8,18.47656723982837,42.0,115.87891968738847,Portland,2021-06-30
4.5,12.1,33.6,18.47656723982837,53.0,139.21525550515844,Providence,2021-06-30
2.2,8.4,37.6,18.47656723982837,35.0,100.43259915793305,Queens,2021-06-30
2.2,3.8,17.6,12.0,25.0,79.64544584051362,Raleigh,2021-06-30
0.1,1.6,11.4,18.47656723982837,33.0,96.45182369085,Richmond,2021-06-30
2.8652169542887327,2.8,0.1,20.0,30.0,89.74731283121196,Sacramento,2021-06-30
2.9,7.5,24.1,20.0,30.0,89.48878188358265,Saint Paul,2021-06-30
2.8652169542887327,7.6465755863285905,11.2,18.47656723982837,36.0,102.61528206631556,Salem,2021-06-30
1.0,4.7,36.1,20.96808510638298,18.0,63.54508172820147,Salt Lake City,2021-06-30
2.8652169542887327,2.0,12.1,18.47656723982837,23.0,74.74994567109377,San Antonio,2021-06-30
2.6,8.905681818181817,20.8,18.47656723982837,32.0,93.86802877502112,San Diego,2021-06-30
2.3,1.9,13.6,18.47656723982837,21.0,70.41219344784588,San Francisco,2021-06-30
3.7,3.8,13.6,18.47656723982837,30.0,89.7901778124517,San Jose,2021-06-30
2.5,2.8,13.6,18.47656723982837,34.0,98.49442294193568,Seattle,2021-06-30
2.8652169542887327,7.6465755863285905,16.0,18.47656723982837,22.0,72.26139945589614,Springfield,2021-06-30
2.9,11.2,29.6,18.47656723982837,36.0,102.37262955177482,Staten Island,2021-06-30
1.4740740740740745,7.6465755863285905,5.3,15.283582089552239,22.0,72.5603954563602,Tallahassee,2021-06-30
1.7,7.0,30.4,18.47656723982837,31.0,91.75154198137443,The Bronx,2021-06-30
1.5,2.5,36.8,11.0,17.0,62.38429576231147,Tucson,2021-06-30
0.9,2.8,15.9,18.47656723982837,25.0,78.97256428402272,Washington D.C.,2021-06-30
1.0,3.8,30.4,10.0,18.0,64.69571288211137,Albuquerque,2021-07-01
1.6,3.0,14.5,8.0,14.0,56.270290249989785,Atlanta,2021-07-01
2.8652169542887327,1.3,14.5,18.47656723982837,30.0,89.98056755143148,Austin,2021-07-01
2.8652169542887327,7.5,18.4,13.0,21.0,70.6974095582325,Baltimore,2021-07-01
2.3,6.5,28.9,21.0,13.0,52.65202349689946,Boise,2021-07-01
2.0,3.8,22.4,18.47656723982837,21.0,70.34710100581447,Boston,2021-07-01
2.0,12.9,24.1,18.47656723982837,27.0,82.86157231684717,Brooklyn,2021-07-01
1.4,2.8,12.8,10.0,17.0,62.54467059194769,Charlotte,2021-07-01
0.8,8.4,20.8,10.0,26.0,81.73018065281212,Chicago,2021-07-01
3.4,8.4,21.6,18.47656723982837,21.0,70.08495771418188,Columbus,2021-07-01
2.3,4.0,28.1,17.0,20.0,68.27858379797328,Dallas,2021-07-01
1.6,4.6,15.1,15.0,21.0,70.60428280019244,Denver,2021-07-01
3.4,5.6,20.8,7.0,35.0,101.61703752035646,Detroit,2021-07-01
1.2,5.6,22.4,10.0,17.0,62.35779430877972,El Paso,2021-07-01
2.8652169542887327,3.3,21.6,18.47656723982837,25.0,78.9731401495344,Fort Worth,2021-07-01
1.6,4.7,29.6,36.0,42.0,114.01037602589895,Fresno,2021-07-01
1.9,2.8,13.0,11.0,25.0,79.70772086866191,Hartford,2021-07-01
4.7,7.6465755863285905,15.2,9.0,13.0,53.66561181471059,Honolulu,2021-07-01
2.3,7.4,20.0,18.47656723982837,25.0,78.73790856815936,Houston,2021-07-01
3.4,4.7,23.3,13.0,25.0,79.39343696329797,Indianapolis,2021-07-01
0.8,2.9,14.5,13.0,30.0,90.30811636344879,Jackson,2021-07-01
4.6,3.2,7.4,14.0,21.0,70.70921590443913,Jacksonville,2021-07-01
2.8652169542887327,7.6465755863285905,10.4,18.47656723982837,44.0,119.82675724453338,Little Rock,2021-07-01
2.8,11.2,20.0,24.0,47.0,125.59776102317267,Los Angeles,2021-07-01
2.8652169542887327,7.6465755863285905,24.1,13.0,31.0,92.19160734881075,Madison,2021-07-01
2.3,12.9,25.6,18.47656723982837,25.0,78.40133275814071,Manhattan,2021-07-01
2.8652169542887327,7.6465755863285905,14.5,18.47656723982837,28.0,85.16323298779866,Memphis,2021-07-01
1.6,7.6465755863285905,5.3,9.0,15.0,57.92956543720743,Miami,2021-07-01
2.8,8.4,18.0,11.0,22.0,72.8392041304362,Milwaukee,2021-07-01
2.8652169542887327,7.6465755863285905,12.1,18.47656723982837,28.0,85.14484109944624,Nashville,2021-07-01
3.2,2.8,14.5,18.47656723982837,17.0,61.573594564014456,Oakland,2021-07-01
5.6,5.6,16.0,11.0,25.0,79.45709759730494,Oklahoma City,2021-07-01
1.7,7.6465755863285905,38.4,26.0,42.0,114.69796486505186,Omaha,2021-07-01
2.3,6.5,24.8,18.47656723982837,28.0,85.17207413389963,Philadelphia,2021-07-01
1.9,4.7,36.8,25.0,38.0,106.2737624673241,Phoenix,2021-07-01
0.7,3.8,12.1,18.47656723982837,19.0,65.8215391694797,Portland,2021-07-01
3.3,10.2,26.4,18.47656723982837,30.0,89.29111711581083,Providence,2021-07-01
2.5,13.0,25.6,18.47656723982837,25.0,78.31813903514376,Queens,2021-07-01
1.8,2.8,20.0,12.0,26.0,81.6238598384889,Raleigh,2021-07-01
0.1,1.9,10.2,18.47656723982837,34.0,98.3650456505967,Richmond,2021-07-01
2.8652169542887327,1.9,0.1,15.0,30.0,90.03665109527333,Sacramento,2021-07-01
4.2,9.3,18.4,26.0,53.0,138.3747392717744,Saint Paul,2021-07-01
2.8652169542887327,7.6465755863285905,15.2,18.47656723982837,21.0,69.90584922781204,Salem,2021-07-01
1.5,4.7,37.6,20.96808510638298,26.0,80.62531434005473,Salt Lake City,2021-07-01
2.8652169542887327,3.2,16.8,18.47656723982837,21.0,70.12012581484089,San Antonio,2021-07-01
2.4,8.905681818181817,22.4,18.47656723982837,36.0,102.2896254417775,San Diego,2021-07-01
2.4,1.9,15.2,18.47656723982837,17.0,61.51582622891692,San Francisco,2021-07-01
3.8,3.8,15.2,18.47656723982837,25.0,78.72908239735841,San Jose,2021-07-01
1.4,7.5,12.8,18.47656723982837,21.0,69.87615537022111,Seattle,2021-07-01
2.8652169542887327,7.6465755863285905,24.1,18.47656723982837,28.0,85.00937689284285,Springfield,2021-07-01
5.6,12.1,22.4,18.47656723982837,28.0,84.77404067804741,Staten Island,2021-07-01
1.4740740740740745,7.6465755863285905,7.0,15.283582089552239,19.0,65.82875664041808,Tallahassee,2021-07-01
2.0,12.9,24.1,18.47656723982837,19.0,65.23834927686914,The Bronx,2021-07-01
1.6,6.2,27.2,11.0,25.0,79.28008302225999,Tucson,2021-07-01
1.2,4.7,9.8,18.47656723982837,20.0,67.81748474689357,Washington D.C.,2021-07-01
0.8,2.8,35.2,11.0,20.0,68.98856907490745,Albuquerque,2021-07-02
2.1,4.9,8.0,9.0,16.0,60.419307246427365,Atlanta,2021-07-02
2.8652169542887327,1.1,18.4,18.47656723982837,25.0,79.17559833090104,Austin,2021-07-02
2.8652169542887327,4.7,22.4,12.0,34.0,99.0867945058277,Baltimore,2021-07-02
2.3,4.7,28.1,20.0,21.0,70.16869370024256,Boise,2021-07-02
1.5,3.8,11.2,18.47656723982837,13.0,53.0448530382688,Boston,2021-07-02
2.1,14.5,20.8,18.47656723982837,19.0,65.4733786878603,Brooklyn,2021-07-02
1.3,2.8,11.2,8.0,17.0,62.747602705661734,Charlotte,2021-07-02
0.7,4.7,17.2,8.0,14.0,56.147016907368425,Chicago,2021-07-02
3.4,2.8,21.6,18.47656723982837,22.0,72.54704296588989,Columbus,2021-07-02
2.1604519774011277,3.4,20.0,11.0,20.0,68.89917410074679,Dallas,2021-07-02
2.3,5.1,15.9,13.0,25.0,79.43901883875435,Denver,2021-07-02
2.3,3.8,15.2,11.0,23.0,75.36199108823234,Detroit,2021-07-02
2.3,9.3,20.8,14.0,19.0,66.1240694192436,El Paso,2021-07-02
2.8652169542887327,4.0,19.2,18.47656723982837,17.0,61.630728746381806,Fort Worth,2021-07-02
1.8,4.7,40.8,39.0,43.0,115.89215998758334,Fresno,2021-07-02
1.6,1.9,9.4,7.0,13.0,54.173019222742596,Hartford,2021-07-02
5.6,7.6465755863285905,11.2,12.0,21.0,70.70714700375584,Honolulu,2021-07-02
2.3,6.8,16.8,18.47656723982837,26.0,80.94507808679646,Houston,2021-07-02
3.0,2.8,19.2,10.0,17.0,62.47322799720905,Indianapolis,2021-07-02
0.8,2.5,18.4,10.0,25.0,79.80132032647828,Jackson,2021-07-02
